genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[0, 1]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
"[1, 0]",-1,0.0001,0.0,0.0002,0.0016,0.0016,0.0002,0.0107
