genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[0, 1]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
"[1, 0]",-1,0.0026,0.0019,0.0018,0.0202,0.0202,0.0018,0.0118
