genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[1, 0]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[1, 0]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[1, 0]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[1, 0]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[1, 0]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[1, 0]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
"[0, 1]",-1,0.0025,0.0018,0.0072,0.0066,0.0066,0.0072,0.0064
