genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[1, 0]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
"[0, 1]",-1,0.0002,0.0001,0.0117,0.1234,0.1234,0.0117,0.0057
