genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[0, 1]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
"[1, 0]",-1,0.0,0.0,0.02,0.0385,0.0385,0.02,0.0162
