genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[1, 0]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
"[0, 1]",-1,0.0066,0.0044,0.0016,0.0007,0.0007,0.0016,0.0174
