genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[1, 0]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
"[0, 1]",-1,0.0193,0.0136,0.0039,0.0093,0.0093,0.0039,0.0187
