genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[1, 0]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
"[0, 1]",-1,0.0006,0.0005,0.0021,0.0077,0.0077,0.0021,0.0072
