dataset_temp_files\Validation,dataset_temp_files\Test,protected_attribute_temp_files\Validation,protected_attribute_temp_files\Test,unbiasing_algorithm_temp_files\Validation,unbiasing_algorithm_temp_files\Test,data_temp_files\Validation,data_temp_files\Test,classifier_type_temp_files\Validation,classifier_type_temp_files\Test,classification_algorithm_temp_files\Validation,classification_algorithm_temp_files\Test,value_temp_files\Validation,value_temp_files\Test,disparate_impact_ssd_temp_files\Validation,disparate_impact_ssd_temp_files\Test,discrimination_score_ssd_temp_files\Validation,discrimination_score_ssd_temp_files\Test,true_positive_rate_diff_ssd_temp_files\Validation,true_positive_rate_diff_ssd_temp_files\Test,false_positive_rate_diff_ssd_temp_files\Validation,false_positive_error_rate_balance_score_ssd_temp_files\Validation,false_negative_error_rate_balance_score_ssd_temp_files\Validation,false_positive_rate_diff_ssd_temp_files\Test,false_positive_error_rate_balance_score_ssd_temp_files\Test,false_negative_error_rate_balance_score_ssd_temp_files\Test,consistency_ssd_temp_files\Validation,consistency_ssd_temp_files\Test,confusion_matrix_temp_files\Validation,confusion_matrix_temp_files\Test,accuracy_ssd_temp_files\Validation,accuracy_ssd_temp_files\Test,f1_score_ssd_temp_files\Validation,f1_score_ssd_temp_files\Test,recall_ssd_temp_files\Validation,recall_ssd_temp_files\Test,precision_ssd_temp_files\Validation,precision_ssd_temp_files\Test,mathews_cc_ssd_temp_files\Validation,mathews_cc_ssd_temp_files\Test,roc_curve_temp_files\Validation,roc_curve_temp_files\Test,auc_ssd_temp_files\Validation,auc_ssd_temp_files\Test,sensitivity_ssd_temp_files\Validation,sensitivity_ssd_temp_files\Test,specificity_ssd_temp_files\Validation,specificity_ssd_temp_files\Test
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.6465,0.4733,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.8886,0.6186,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Aged,Aged,5.5806,0.1287,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,"[13, 17, 5, 65]","[11, 19, 6, 64]",1.452,1.875,0.6281,0.801,0.1529,0.2203,1.2892,1.5719,9.6889,12.9574,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.0528,3.8772,0.1529,0.2203,9.6345,12.0321
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Young,Young,2.7253,0.1135,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Aged,Aged,3.4905,0.0389,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,"[10, 20, 4, 66]","[13, 17, 6, 64]",1.728,1.587,0.7096,0.6959,0.0978,0.2203,1.6231,1.3217,12.1044,10.5815,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.9291,3.1922,0.0978,0.2203,13.3347,9.6345
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Young,Young,1.9401,0.0363,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Aged,Aged,6.2381,124.6889,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,"[17, 13, 9, 61]","[23, 7, 18, 52]",1.452,1.875,0.7004,1.1268,0.4961,1.983,0.9261,0.422,8.8227,8.2782,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.3688,1.8037,0.4961,1.983,5.6325,1.6329
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Young,Young,2.9428,13.5032,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Aged,Aged,0.0259,0.6147,0.0166,0.3795,0.0018,0.0177,0.0455,0.0455,0.0018,3.888,3.888,0.0177,0.2208,0.7366,"[10, 20, 8, 62]","[15, 15, 14, 56]",2.584,2.889,1.1186,1.4987,0.4614,1.58,1.9066,1.4198,18.1132,16.0302,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",4.9578,3.9838,0.4614,1.58,14.2449,7.5
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Young,Young,0.0244,0.8465,0.0166,0.3795,0.0018,0.0177,0.0455,0.0455,0.0018,3.888,3.888,0.0177,0.2208,0.7366,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Aged,Aged,2.4331,0.4156,1.1021,0.2147,1.0065,0.5288,0.3125,0.3125,1.0065,0.192,0.192,0.5288,0.086,0.1817,"[9, 21, 4, 66]","[14, 16, 4, 66]",1.777,1.368,0.7265,0.6036,0.0978,0.1795,1.6648,1.1806,12.5465,8.9692,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.0528,2.7872,0.0978,0.1795,13.7898,8.5323
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Young,Young,1.3806,0.3235,1.1021,0.2147,1.0065,0.5288,0.3125,0.3125,1.0065,0.192,0.192,0.5288,0.086,0.1817,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Aged,Aged,0.0583,0.0021,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Young,Young,0.0537,0.0022,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Female,Female,0.4675,1.0083,0.3552,0.7674,0.0653,0.5237,0.9275,0.9275,0.0653,1.0984,1.0984,0.5237,0.0674,0.292,"[11, 19, 6, 64]","[11, 19, 9, 61]",1.6868,1.9458,0.7197,0.8476,0.1764,0.3018,1.4688,1.5454,11.5407,13.2463,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.561,3.8508,0.1764,0.3018,11.2831,11.4426
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Male,Male,0.6398,1.6336,0.3552,0.7674,0.0653,0.5237,0.9275,0.9275,0.0653,1.0984,1.0984,0.5237,0.0674,0.292,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,SVC,SVC,Female,Female,0.3008,1.4671,0.2389,1.1074,0.1411,0.5563,0.4726,0.4726,0.1411,2.3211,2.3211,0.5563,0.0813,0.284,"[11, 19, 5, 65]","[14, 16, 9, 61]",1.7382,1.7997,0.7126,0.7876,0.103,0.2849,1.6281,1.4432,12.2562,12.1369,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5333333333333333, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.9596,3.5682,0.103,0.2849,13.472,10.643
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,SVC,SVC,Male,Male,0.4055,2.6893,0.2389,1.1074,0.1411,0.5563,0.4726,0.4726,0.1411,2.3211,2.3211,0.5563,0.0813,0.284,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Female,Female,0.6481,4.9702,0.4237,2.7347,0.1436,1.3481,1.6394,1.6394,0.1436,4.9207,4.9207,1.3481,0.1353,0.2428,"[14, 16, 8, 62]","[18, 12, 16, 54]",1.8022,2.0596,0.8508,1.1281,0.5562,1.4796,1.2108,0.8158,11.2231,10.5995,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.4, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",3.086,2.5245,0.5562,1.4796,7.8811,3.9623
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Male,Male,0.9662,15.6206,0.4237,2.7347,0.1436,1.3481,1.6394,1.6394,0.1436,4.9207,4.9207,1.3481,0.1353,0.2428,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Female,Female,0.275,0.8644,0.1564,0.4978,0.2181,0.2952,0.7449,0.7449,0.2181,1.3706,1.3706,0.2952,0.4346,0.6258,"[15, 15, 10, 60]","[15, 15, 9, 61]",2.5047,2.5836,1.1621,1.3024,0.763,1.2505,1.6206,1.3671,16.1159,14.9239,"[[0.0, 0.5, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",4.2726,3.7696,0.763,1.2505,10.8155,7.7755
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Male,Male,0.3047,1.5179,0.1564,0.4978,0.2181,0.2952,0.7449,0.7449,0.2181,1.3706,1.3706,0.2952,0.4337,0.6258,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Female,Female,0.1088,0.8956,0.0757,0.613,0.0936,0.5106,0.6781,0.6781,0.0936,1.3844,1.3844,0.5106,0.1252,0.3342,"[11, 19, 3, 67]","[15, 15, 11, 59]",1.5864,1.7402,0.6655,0.7893,0.1277,0.3898,1.4546,1.2901,10.9423,11.3187,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.8428571428571429, 1.0], [inf, 1.0, 0.0]]",3.4987,3.2249,0.1277,0.3898,11.5687,8.9823
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Male,Male,0.1082,1.5564,0.0757,0.613,0.0936,0.5106,0.6781,0.6781,0.0936,1.3844,1.3844,0.5106,0.1252,0.3342,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.1667,0.7838,0.1088,0.5105,0.1226,0.6506,1.4582,1.4582,0.1226,1.0857,1.0857,0.6506,0.1675,0.4069,"[12, 18, 6, 64]","[17, 13, 9, 61]",1.6377,1.88,0.7136,0.8774,0.2318,0.547,1.3567,1.2573,11.0582,11.9267,"[[0.0, 0.6, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.3148,3.2298,0.2318,0.547,10.0968,8.2176
German Credit,German Credit,Attribute9,Attribute9,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.1609,1.301,0.1088,0.5105,0.1226,0.6506,1.4582,1.4582,0.1226,1.0857,1.0857,0.6506,0.1675,0.4069,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Aged,Aged,2.6405,1.4235,1.1181,0.6319,0.5927,0.5393,0.8284,0.8284,0.5927,1.2736,1.2736,0.5393,0.0815,0.2744,"[11, 19, 4, 66]","[11, 19, 7, 63]",1.7483,1.8389,0.7424,0.8005,0.1787,0.2704,1.5197,1.4857,12.0473,12.4857,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",3.704,3.6712,0.1787,0.2704,11.7767,11.0041
German Credit,German Credit,Attribute13,Attribute13,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Young,Young,1.495,0.8899,1.1181,0.6319,0.5927,0.5393,0.8284,0.8284,0.5927,1.2736,1.2736,0.5393,0.0815,0.2744,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,SVC,SVC,Aged,Aged,2.2224,1.228,1.0132,0.4814,0.3146,0.6377,1.1039,1.1039,0.3146,0.7248,0.7248,0.6377,0.0951,0.2658,"[13, 17, 5, 65]","[16, 14, 7, 63]",1.7374,1.646,0.7207,0.7233,0.1262,0.2524,1.5932,1.3399,12.1195,11.0106,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.4666666666666667, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",3.8706,3.2749,0.1262,0.2524,12.91,9.7967
German Credit,German Credit,Attribute13,Attribute13,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,SVC,SVC,Young,Young,1.2931,0.6917,1.0132,0.4814,0.3146,0.6377,1.1039,1.1039,0.3146,0.7248,0.7248,0.6377,0.0951,0.2658,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Aged,Aged,6.901,70.8061,1.8847,4.1655,0.7818,4.178,1.6835,1.6835,0.7818,3.1232,3.1232,4.178,0.1254,0.2048,"[16, 14, 6, 64]","[18, 12, 13, 57]",1.6995,1.92,0.8049,1.0542,0.5312,1.4118,1.1366,0.7434,10.5312,9.8374,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.4, 1.0], [0.0, 0.8142857142857143, 1.0], [inf, 1.0, 0.0]]",2.8919,2.3325,0.5312,1.4118,7.32,3.6224
German Credit,German Credit,Attribute13,Attribute13,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Young,Young,2.9266,8.4356,1.8847,4.1655,0.7818,4.178,1.6835,1.6835,0.7818,3.1232,3.1232,4.178,0.1254,0.2048,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,MultivalueLGAFFS,MultivalueLGAFFS,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Aged,Aged,1.4461,6.6651,0.5303,1.1595,0.5953,1.4217,0.632,0.632,0.5953,2.0016,2.0016,1.4217,0.452,0.6213,"[11, 19, 15, 55]","[13, 17, 20, 50]",2.7544,2.6628,1.3056,1.3543,0.9638,1.353,1.6988,1.3693,17.2801,15.2287,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.7142857142857143, 1.0], [inf, 1.0, 0.0]]",4.5274,3.8185,0.9638,1.353,10.9877,7.6967
