dataset_temp_files\Validation,dataset_temp_files\Test,protected_attribute_temp_files\Validation,protected_attribute_temp_files\Test,unbiasing_algorithm_temp_files\Validation,unbiasing_algorithm_temp_files\Test,data_temp_files\Validation,data_temp_files\Test,classifier_type_temp_files\Validation,classifier_type_temp_files\Test,classification_algorithm_temp_files\Validation,classification_algorithm_temp_files\Test,value_temp_files\Validation,value_temp_files\Test,disparate_impact_ssd_temp_files\Validation,disparate_impact_ssd_temp_files\Test,discrimination_score_ssd_temp_files\Validation,discrimination_score_ssd_temp_files\Test,true_positive_rate_diff_ssd_temp_files\Validation,true_positive_rate_diff_ssd_temp_files\Test,false_positive_rate_diff_ssd_temp_files\Validation,false_positive_error_rate_balance_score_ssd_temp_files\Validation,false_negative_error_rate_balance_score_ssd_temp_files\Validation,false_positive_rate_diff_ssd_temp_files\Test,false_positive_error_rate_balance_score_ssd_temp_files\Test,false_negative_error_rate_balance_score_ssd_temp_files\Test,consistency_ssd_temp_files\Validation,consistency_ssd_temp_files\Test,confusion_matrix_temp_files\Validation,confusion_matrix_temp_files\Test,accuracy_ssd_temp_files\Validation,accuracy_ssd_temp_files\Test,f1_score_ssd_temp_files\Validation,f1_score_ssd_temp_files\Test,recall_ssd_temp_files\Validation,recall_ssd_temp_files\Test,precision_ssd_temp_files\Validation,precision_ssd_temp_files\Test,mathews_cc_ssd_temp_files\Validation,mathews_cc_ssd_temp_files\Test,roc_curve_temp_files\Validation,roc_curve_temp_files\Test,auc_ssd_temp_files\Validation,auc_ssd_temp_files\Test,sensitivity_ssd_temp_files\Validation,sensitivity_ssd_temp_files\Test,specificity_ssd_temp_files\Validation,specificity_ssd_temp_files\Test
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.6465,0.4733,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.8886,0.6186,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Aged,Aged,5.5806,0.1287,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,"[13, 17, 5, 65]","[11, 19, 6, 64]",1.452,1.875,0.6281,0.801,0.1529,0.2203,1.2892,1.5719,9.6889,12.9574,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.0528,3.8772,0.1529,0.2203,9.6345,12.0321
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Young,Young,2.7253,0.1135,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Aged,Aged,3.4905,0.0389,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,"[10, 20, 4, 66]","[13, 17, 6, 64]",1.728,1.587,0.7096,0.6959,0.0978,0.2203,1.6231,1.3217,12.1044,10.5815,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.9291,3.1922,0.0978,0.2203,13.3347,9.6345
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Young,Young,1.9401,0.0363,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Aged,Aged,6.2381,124.6889,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,"[17, 13, 9, 61]","[23, 7, 18, 52]",1.452,1.875,0.7004,1.1268,0.4961,1.983,0.9261,0.422,8.8227,8.2782,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.3688,1.8037,0.4961,1.983,5.6325,1.6329
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Young,Young,2.9428,13.5032,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Aged,Aged,0.1258,1.5186,0.0805,1.1036,0.0187,0.0064,0.0444,0.0444,0.0187,11.2096,11.2096,0.0064,0.1879,0.5496,"[10, 20, 8, 62]","[15, 15, 14, 56]",2.4774,2.523,1.0416,1.3245,0.3245,1.4697,1.9494,1.1852,17.9604,13.777,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",5.04,3.3903,0.3245,1.4697,15.3859,6.1305
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Young,Young,0.1097,2.6749,0.0805,1.1036,0.0187,0.0064,0.0444,0.0444,0.0187,11.2096,11.2096,0.0064,0.1879,0.5496,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Aged,Aged,1.304,0.0304,0.7097,0.0188,0.176,0.0762,0.9841,0.9841,0.176,0.368,0.368,0.0762,0.1267,0.1491,"[9, 21, 4, 66]","[14, 16, 4, 66]",1.9872,1.2,0.7988,0.5295,0.0978,0.1382,1.8412,1.0779,14.5006,7.7928,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.5827,2.4929,0.0978,0.1382,15.75,7.7753
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Young,Young,0.8682,0.0281,0.7097,0.0188,0.176,0.0762,0.9841,0.9841,0.176,0.368,0.368,0.0762,0.1267,0.1491,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Aged,Aged,0.0583,0.0021,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Young,Young,0.0537,0.0022,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Female,Female,0.007,0.0247,0.0048,0.0157,0.027,0.027,0.0992,0.0992,0.027,0.0992,0.0992,0.027,0.0654,0.1765,"[12, 18, 5, 65]","[12, 18, 9, 61]",1.587,2.187,0.6777,0.985,0.1529,0.4961,1.4114,1.5568,10.7712,14.4741,"[[0.0, 0.6, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.3808,3.9814,0.1529,0.4961,10.8,10.8
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Male,Male,0.0068,0.0263,0.0048,0.0157,0.027,0.027,0.0992,0.0992,0.027,0.0992,0.0992,0.027,0.0654,0.1765,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Female,Female,0.0951,0.0968,0.0694,0.0709,0.048,0.012,0.6607,0.6607,0.048,0.0685,0.0685,0.012,0.027,0.2255,"[11, 19, 2, 68]","[10, 20, 6, 64]",1.323,2.028,0.5371,0.8548,0.0245,0.2203,1.431,1.7007,8.7253,14.3037,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.2868,4.2458,0.0245,0.2203,12.0321,13.3347
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Male,Male,0.0852,0.1091,0.0694,0.0709,0.048,0.012,0.6607,0.6607,0.048,0.0685,0.0685,0.012,0.027,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Female,Female,0.0121,5.5909,0.0059,2.5948,0.3,1.2,0.0992,0.0992,0.3,4.0716,4.0716,1.2,0.1202,0.108,"[18, 12, 12, 58]","[23, 7, 18, 52]",1.728,1.875,0.8813,1.1268,0.8813,1.983,0.8813,0.422,9.7949,8.2782,"[[0.0, 0.4, 1.0], [0.0, 0.8285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.4487,1.8037,0.8813,1.983,4.8,1.6329
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Male,Male,0.0116,17.3189,0.0059,2.5948,0.3,1.2,0.0992,0.0992,0.3,4.0716,4.0716,1.2,0.1202,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Female,Female,0.3022,0.099,0.1984,0.0479,0.24,0.016,0.5815,0.5815,0.24,1.831,1.831,0.016,0.1508,0.5874,"[13, 17, 6, 64]","[17, 13, 16, 54]",1.6904,2.2766,0.7196,1.1653,0.1709,1.1767,1.4781,1.1566,11.5813,12.8601,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",3.5833,3.2174,0.1709,1.1767,11.3927,6.2938
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Male,Male,0.2459,0.0874,0.1984,0.0479,0.24,0.016,0.5815,0.5815,0.24,1.831,1.831,0.016,0.1508,0.5874,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Female,Female,0.0313,0.0954,0.0217,0.0652,0.064,0.0622,0.1697,0.1697,0.064,0.5339,0.5339,0.0622,0.054,0.3415,"[13, 17, 3, 67]","[15, 15, 5, 65]",1.2,1.5872,0.4966,0.6907,0.0327,0.2024,1.2915,1.3412,7.8073,10.6691,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",2.9165,3.2398,0.0327,0.2024,10.4892,9.92
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Male,Male,0.0286,0.116,0.0217,0.0652,0.064,0.0622,0.1697,0.1697,0.064,0.5339,0.5339,0.0622,0.054,0.3415,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.1183,0.0247,0.0808,0.0157,0.048,0.243,0.0111,0.0111,0.048,0.9409,0.9409,0.243,0.108,0.4561,"[14, 16, 5, 65]","[13, 17, 8, 62]",1.323,1.875,0.5805,0.8447,0.1529,0.3919,1.1702,1.3893,8.693,12.3264,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",2.7434,3.4782,0.1529,0.3919,8.5323,9.6345
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.1347,0.0263,0.0808,0.0157,0.048,0.243,0.0111,0.0111,0.048,0.9409,0.9409,0.243,0.108,0.4561,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Female,Female,1.0146,1.1678,0.767,0.9125,0.048,0.768,3.0835,3.0835,0.048,0.5771,0.5771,0.768,0.075,0.3851,"[13, 17, 5, 65]","[11, 19, 6, 64]",1.452,1.875,0.6281,0.801,0.1529,0.2203,1.2892,1.5719,9.6889,12.9574,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.0528,3.8772,0.1529,0.2203,9.6345,12.0321
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Male,Male,1.5228,1.8111,0.767,0.9125,0.048,0.768,3.0835,3.0835,0.048,0.5771,0.5771,0.768,0.075,0.3851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Female,Female,0.2313,3.0318,0.1807,2.4487,0.108,0.768,0.0685,0.0685,0.108,6.4617,6.4617,0.768,0.0964,0.3201,"[10, 20, 4, 66]","[13, 17, 6, 64]",1.728,1.587,0.7096,0.6959,0.0978,0.2203,1.6231,1.3217,12.1044,10.5815,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.9291,3.1922,0.0978,0.2203,13.3347,9.6345
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Male,Male,0.2776,6.5175,0.1807,2.4487,0.108,0.768,0.0685,0.0685,0.108,6.4617,6.4617,0.768,0.0964,0.3201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Female,Female,0.102,7.203,0.0578,3.4864,0.048,2.187,0.3637,0.3637,0.048,4.0716,4.0716,2.187,0.108,0.108,"[17, 13, 9, 61]","[23, 7, 18, 52]",1.452,1.875,0.7004,1.1268,0.4961,1.983,0.9261,0.422,8.8227,8.2782,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.3688,1.8037,0.4961,1.983,5.6325,1.6329
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Male,Male,0.1149,27.6941,0.0578,3.4864,0.048,2.187,0.3637,0.3637,0.048,4.0716,4.0716,2.187,0.108,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Female,Female,0.1935,0.0263,0.1232,0.0134,0.1982,0.1504,0.2748,0.2748,0.1982,0.7113,0.7113,0.1504,0.2166,0.5552,"[10, 20, 8, 62]","[15, 15, 15, 55]",2.352,2.2072,1.0179,1.105,0.3919,1.0137,1.7846,1.1988,16.3703,12.8302,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",4.5747,3.2589,0.3919,1.0137,13.3347,6.7918
