dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
German Credit,Attribute9,,Test,Surrogate,GaussianNB,Male,27.6941,3.4864,2.187,4.0716,4.0716,2.187,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Female,0.1616,0.0844,0.3123,0.8682,0.8682,0.3123,0.6878,"[16, 14, 15, 55]",2.3652,1.1976,1.1604,1.2367,13.5477,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",3.4088,1.1604,6.8562
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Male,0.1943,0.0844,0.3123,0.8682,0.8682,0.3123,0.6878,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Female,0.6748,0.5111,0.108,1.7336,1.7336,0.108,0.2363,"[13, 17, 3, 67]",1.1979,0.5135,0.0822,1.1711,7.8476,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",2.6736,0.0822,8.923
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Male,1.0032,0.5111,0.108,1.7336,1.7336,0.108,0.2363,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Test,XGBClassifier,Female,0.4664,0.3077,0.0297,1.9369,1.9369,0.0297,0.2249,"[17, 13, 5, 65]",0.9757,0.4442,0.1497,0.843,6.1607,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9305,0.1497,5.7291
German Credit,Attribute9,,Test,Test,XGBClassifier,Male,0.6089,0.3077,0.0297,1.9369,1.9369,0.0297,0.2249,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Aged,5.5806,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,"[13, 17, 5, 65]",1.452,0.6281,0.1529,1.2892,9.6889,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.0528,0.1529,9.6345
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Young,2.7253,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,SVC,Aged,3.4905,1.5513,0.176,2.8923,2.8923,0.176,0.0964,"[10, 20, 4, 66]",1.728,0.7096,0.0978,1.6231,12.1044,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.9291,0.0978,13.3347
German Credit,Attribute13,,Validation,Surrogate,SVC,Young,1.9401,1.5513,0.176,2.8923,2.8923,0.176,0.0964,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Aged,6.2381,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,"[17, 13, 9, 61]",1.452,0.7004,0.4961,0.9261,8.8227,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",2.3688,0.4961,5.6325
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Young,2.9428,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Aged,0.1804,0.1015,0.2143,0.1489,0.1489,0.2143,0.1975,"[10, 20, 8, 62]",2.4185,1.0404,0.3919,1.8356,17.0311,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.731,0.3919,13.8763
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Young,0.1478,0.1015,0.2143,0.1489,0.1489,0.2143,0.1975,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Aged,0.9696,0.5333,0.2278,0.2171,0.2171,0.2278,0.1007,"[9, 21, 4, 66]",1.6521,0.6723,0.0708,1.6087,11.524,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.8644,0.0708,13.4445
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Young,0.6763,0.5333,0.2278,0.2171,0.2171,0.2278,0.1007,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Test,XGBClassifier,Aged,0.0566,0.0363,0.005,0.0323,0.0323,0.005,0.1746,"[9, 21, 8, 62]",2.5014,1.0688,0.3889,1.9056,17.7683,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.9287,0.3889,14.57
German Credit,Attribute13,,Validation,Test,XGBClassifier,Young,0.0521,0.0363,0.005,0.0323,0.0323,0.005,0.1746,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Aged,0.1287,0.0796,0.0254,0.048,0.048,0.0254,0.3851,"[11, 19, 6, 64]",1.875,0.801,0.2203,1.5719,12.9574,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8772,0.2203,12.0321
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Young,0.1135,0.0796,0.0254,0.048,0.048,0.0254,0.3851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,SVC,Aged,0.0389,0.024,0.0254,0.048,0.048,0.0254,0.3201,"[13, 17, 6, 64]",1.587,0.6959,0.2203,1.3217,10.5815,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.1922,0.2203,9.6345
German Credit,Attribute13,,Test,Surrogate,SVC,Young,0.0363,0.024,0.0254,0.048,0.048,0.0254,0.3201,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Aged,124.6889,5.7264,6.627,2.352,2.352,6.627,0.108,"[23, 7, 18, 52]",1.875,1.1268,1.983,0.422,8.2782,"[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",1.8037,1.983,1.6329
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Young,13.5032,5.7264,6.627,2.352,2.352,6.627,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Aged,0.5166,0.3173,0.013,3.7552,3.7552,0.013,0.7938,"[15, 15, 14, 56]",2.523,1.3158,1.4302,1.2095,13.9047,"[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",3.4366,1.4302,6.3681
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Young,0.7603,0.3173,0.013,3.7552,3.7552,0.013,0.7938,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Aged,0.057,0.0358,0.0874,0.192,0.192,0.0874,0.1868,"[14, 16, 4, 66]",1.124,0.483,0.0734,1.1242,7.2793,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.5325,0.0734,8.5323
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Young,0.0523,0.0358,0.0874,0.192,0.192,0.0874,0.1868,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Test,XGBClassifier,Aged,0.0063,0.0039,0.2011,0.0528,0.0528,0.2011,0.2249,"[17, 13, 5, 65]",0.9757,0.4442,0.1497,0.843,6.1607,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9305,0.1497,5.7291
German Credit,Attribute13,,Test,Test,XGBClassifier,Young,0.0059,0.0039,0.2011,0.0528,0.0528,0.2011,0.2249,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,LogisticRegression,Female,0.3152,0.2545,0.003,1.7861,1.7861,0.003,0.0562,"[9, 21, 4, 66]",1.875,0.7603,0.0978,1.7482,13.4308,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.3001,0.0978,14.7
German Credit,Attribute9,Massaging,Validation,Surrogate,LogisticRegression,Male,0.3912,0.2545,0.003,1.7861,1.7861,0.003,0.0562,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,SVC,Female,0.0034,0.0029,0.012,0.0027,0.0027,0.012,0.0404,"[8, 22, 1, 69]",1.587,0.6126,0.0061,1.754,10.6529,"[[0.0, 0.7333333333333333, 1.0], [0.0, 0.9857142857142858, 1.0], [inf, 1.0, 0.0]]",4.1918,0.0061,16.1319
German Credit,Attribute9,Massaging,Validation,Surrogate,SVC,Male,0.0036,0.0029,0.012,0.0027,0.0027,0.012,0.0404,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,GaussianNB,Female,0.0002,0.0001,0.363,1.2694,1.2694,0.363,0.075,"[7, 23, 9, 61]",3.072,1.2954,0.4961,2.249,22.6548,"[[0.0, 0.7666666666666667, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",6.0104,0.4961,17.6349
German Credit,Attribute9,Massaging,Validation,Surrogate,GaussianNB,Male,0.0002,0.0001,0.363,1.2694,1.2694,0.363,0.075,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,DecisionTreeClassifier,Female,0.1163,0.0766,0.209,2.3548,2.3548,0.209,0.3393,"[8, 22, 12, 58]",3.401,1.5185,0.8813,2.219,23.1894,"[[0.0, 0.7333333333333333, 1.0], [0.0, 0.8285714285714286, 1.0], [inf, 1.0, 0.0]]",5.9917,0.8813,15.6546
German Credit,Attribute9,Massaging,Validation,Surrogate,DecisionTreeClassifier,Male,0.1348,0.0766,0.209,2.3548,2.3548,0.209,0.3393,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,RandomForestClassifier,Female,0.0435,0.0321,0.1132,0.1334,0.1334,0.1132,0.145,"[10, 20, 3, 67]",1.6284,0.658,0.0578,1.6225,11.2962,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",3.883,0.0578,13.7443
German Credit,Attribute9,Massaging,Validation,Surrogate,RandomForestClassifier,Male,0.0394,0.0321,0.1132,0.1334,0.1334,0.1132,0.145,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,LogisticRegression,Female,0.0968,0.0709,0.075,0.0027,0.0027,0.075,0.3851,"[8, 22, 8, 62]",2.7,1.1384,0.3919,2.0577,19.6587,"[[0.0, 0.7333333333333333, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",5.3882,0.3919,16.1319
German Credit,Attribute9,Massaging,Test,Surrogate,LogisticRegression,Male,0.1091,0.0709,0.075,0.0027,0.0027,0.075,0.3851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,SVC,Female,0.0378,0.0286,0.027,0.3024,0.3024,0.027,0.3415,"[9, 21, 5, 65]",2.028,0.8337,0.1529,1.789,14.6203,"[[0.0, 0.7, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.4629,0.1529,14.7
German Credit,Attribute9,Massaging,Test,Surrogate,SVC,Male,0.0406,0.0286,0.027,0.3024,0.3024,0.027,0.3415,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,GaussianNB,Female,0.972,0.6634,0.003,4.1783,4.1783,0.003,0.1612,"[12, 18, 10, 60]",2.352,1.0739,0.6126,1.5981,15.3582,"[[0.0, 0.6, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",4.1381,0.6126,10.8
German Credit,Attribute9,Massaging,Test,Surrogate,GaussianNB,Male,1.4454,0.6634,0.003,4.1783,4.1783,0.003,0.1612,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,DecisionTreeClassifier,Female,0.0663,0.0351,0.083,0.0466,0.0466,0.083,0.3551,"[12, 18, 17, 53]",3.4941,1.7342,1.5849,1.8861,20.5639,"[[0.0, 0.6, 1.0], [0.0, 0.7571428571428571, 1.0], [inf, 1.0, 0.0]]",5.1834,1.5849,10.861
German Credit,Attribute9,Massaging,Test,Surrogate,DecisionTreeClassifier,Male,0.0745,0.0351,0.083,0.0466,0.0466,0.083,0.3551,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,RandomForestClassifier,Female,0.207,0.1459,0.079,1.2195,1.2195,0.079,0.4635,"[11, 19, 9, 61]",2.2443,0.9655,0.3454,1.7472,15.6977,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",4.4519,0.3454,13.262
German Credit,Attribute9,Massaging,Test,Surrogate,RandomForestClassifier,Male,0.2544,0.1459,0.079,1.2195,1.2195,0.079,0.4635,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Test,XGBClassifier,Female,0.1849,0.1306,0.1421,0.0081,0.0081,0.1421,0.1354,"[11, 19, 7, 63]",2.0229,0.8764,0.3,1.6062,13.9066,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",4.0221,0.3,11.991
German Credit,Attribute9,Massaging,Validation,Test,XGBClassifier,Male,0.218,0.1306,0.1421,0.0081,0.0081,0.1421,0.1354,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Test,XGBClassifier,Female,0.375,0.2135,0.6721,0.003,0.003,0.6721,0.5519,"[11, 19, 11, 59]",2.6829,1.2227,0.7257,1.779,17.6255,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8428571428571429, 1.0], [inf, 1.0, 0.0]]",4.6762,0.7257,12.0755
German Credit,Attribute9,Massaging,Test,Test,XGBClassifier,Male,0.3034,0.2135,0.6721,0.003,0.003,0.6721,0.5519,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,LogisticRegression,Female,1.0146,0.767,0.048,3.0835,3.0835,0.048,0.075,"[13, 17, 5, 65]",1.452,0.6281,0.1529,1.2892,9.6889,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.0528,0.1529,9.6345
German Credit,Attribute9,Massaging,Validation,Surrogate,LogisticRegression,Male,1.5228,0.767,0.048,3.0835,3.0835,0.048,0.075,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,SVC,Female,0.2313,0.1807,0.108,0.0685,0.0685,0.108,0.0964,"[10, 20, 4, 66]",1.728,0.7096,0.0978,1.6231,12.1044,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.9291,0.0978,13.3347
German Credit,Attribute9,Massaging,Validation,Surrogate,SVC,Male,0.2776,0.1807,0.108,0.0685,0.0685,0.108,0.0964,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,GaussianNB,Female,0.102,0.0578,0.048,0.3637,0.3637,0.048,0.108,"[17, 13, 9, 61]",1.452,0.7004,0.4961,0.9261,8.8227,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",2.3688,0.4961,5.6325
German Credit,Attribute9,Massaging,Validation,Surrogate,GaussianNB,Male,0.1149,0.0578,0.048,0.3637,0.3637,0.048,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,DecisionTreeClassifier,Female,0.4897,0.2679,0.3895,0.4163,0.4163,0.3895,0.244,"[11, 19, 10, 60]",2.5812,1.1551,0.6084,1.8102,17.2656,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",4.7069,0.6084,12.857
German Credit,Attribute9,Massaging,Validation,Surrogate,DecisionTreeClassifier,Male,0.3588,0.2679,0.3895,0.4163,0.4163,0.3895,0.244,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Surrogate,RandomForestClassifier,Female,0.082,0.0654,0.0137,0.0685,0.0685,0.0137,0.0596,"[10, 20, 3, 67]",1.4628,0.5869,0.0303,1.5525,9.8208,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",3.6364,0.0303,13.3347
German Credit,Attribute9,Massaging,Validation,Surrogate,RandomForestClassifier,Male,0.0922,0.0654,0.0137,0.0685,0.0685,0.0137,0.0596,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,LogisticRegression,Female,1.1678,0.9125,0.768,0.5771,0.5771,0.768,0.3851,"[11, 19, 6, 64]",1.875,0.801,0.2203,1.5719,12.9574,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8772,0.2203,12.0321
German Credit,Attribute9,Massaging,Test,Surrogate,LogisticRegression,Male,1.8111,0.9125,0.768,0.5771,0.5771,0.768,0.3851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,SVC,Female,3.0318,2.4487,0.768,6.4617,6.4617,0.768,0.3201,"[13, 17, 6, 64]",1.587,0.6959,0.2203,1.3217,10.5815,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.1922,0.2203,9.6345
German Credit,Attribute9,Massaging,Test,Surrogate,SVC,Male,6.5175,2.4487,0.768,6.4617,6.4617,0.768,0.3201,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,GaussianNB,Female,7.203,3.4864,2.187,4.0716,4.0716,2.187,0.108,"[23, 7, 18, 52]",1.875,1.1268,1.983,0.422,8.2782,"[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",1.8037,1.983,1.6329
German Credit,Attribute9,Massaging,Test,Surrogate,GaussianNB,Male,27.6941,3.4864,2.187,4.0716,4.0716,2.187,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,DecisionTreeClassifier,Female,0.5548,0.2804,0.5569,0.5406,0.5406,0.5569,0.5857,"[14, 16, 14, 56]",2.6469,1.3479,1.3404,1.3636,15.0805,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",3.7854,1.3404,7.5657
German Credit,Attribute9,Massaging,Test,Surrogate,DecisionTreeClassifier,Male,0.9053,0.2804,0.5569,0.5406,0.5406,0.5569,0.5857,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Surrogate,RandomForestClassifier,Female,0.6135,0.4453,0.003,2.1413,2.1413,0.003,0.1908,"[16, 14, 3, 67]",1.0389,0.4536,0.0822,1.014,6.6912,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",2.2746,0.0822,7.4556
German Credit,Attribute9,Massaging,Test,Surrogate,RandomForestClassifier,Male,0.8483,0.4453,0.003,2.1413,2.1413,0.003,0.1908,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Validation,Test,XGBClassifier,Female,0.6387,0.4827,0.4372,0.2956,0.2956,0.4372,0.1746,"[9, 21, 8, 62]",2.5014,1.0688,0.3889,1.9056,17.7683,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.9287,0.3889,14.57
German Credit,Attribute9,Massaging,Validation,Test,XGBClassifier,Male,0.8766,0.4827,0.4372,0.2956,0.2956,0.4372,0.1746,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,Massaging,Test,Test,XGBClassifier,Female,0.4664,0.3077,0.0297,1.9369,1.9369,0.0297,0.2249,"[17, 13, 5, 65]",0.9757,0.4442,0.1497,0.843,6.1607,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9305,0.1497,5.7291
German Credit,Attribute9,Massaging,Test,Test,XGBClassifier,Male,0.6089,0.3077,0.0297,1.9369,1.9369,0.0297,0.2249,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Massaging,Validation,Surrogate,LogisticRegression,Aged,1.9188,0.8528,0.0591,0.9731,0.9731,0.0591,0.108,"[13, 17, 6, 64]",1.587,0.6959,0.2203,1.3217,10.5815,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.1922,0.2203,9.6345
