dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
German Credit,Attribute9,,Test,Surrogate,GaussianNB,Male,27.6941,3.4864,2.187,4.0716,4.0716,2.187,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Female,0.1711,0.0866,0.3006,0.907,0.907,0.3006,0.7048,"[16, 14, 15, 55]",2.5292,1.3082,1.3757,1.2442,14.0824,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",3.4977,1.3757,6.616
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Male,0.2124,0.0866,0.3006,0.907,0.907,0.3006,0.7048,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Female,0.454,0.3328,0.0564,1.7471,1.7471,0.0564,0.1992,"[13, 17, 3, 67]",1.2405,0.5343,0.1016,1.1838,8.1339,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",2.7236,0.1016,8.9635
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Male,0.6558,0.3328,0.0564,1.7471,1.7471,0.0564,0.1992,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Test,XGBClassifier,Female,0.4733,0.3115,0.027,1.9294,1.9294,0.027,0.2255,"[17, 13, 5, 65]",0.972,0.4436,0.1529,0.8337,6.1318,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9112,0.1529,5.6325
German Credit,Attribute9,,Test,Test,XGBClassifier,Male,0.6186,0.3115,0.027,1.9294,1.9294,0.027,0.2255,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Aged,5.5806,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,"[13, 17, 5, 65]",1.452,0.6281,0.1529,1.2892,9.6889,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.0528,0.1529,9.6345
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Young,2.7253,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,SVC,Aged,3.4905,1.5513,0.176,2.8923,2.8923,0.176,0.0964,"[10, 20, 4, 66]",1.728,0.7096,0.0978,1.6231,12.1044,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.9291,0.0978,13.3347
German Credit,Attribute13,,Validation,Surrogate,SVC,Young,1.9401,1.5513,0.176,2.8923,2.8923,0.176,0.0964,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Aged,6.2381,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,"[17, 13, 9, 61]",1.452,0.7004,0.4961,0.9261,8.8227,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",2.3688,0.4961,5.6325
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Young,2.9428,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Aged,0.0731,0.0432,0.0483,0.0917,0.0917,0.0483,0.2037,"[10, 20, 8, 62]",2.4313,1.0516,0.4152,1.8329,16.964,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.7202,0.4152,13.7484
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Young,0.0596,0.0432,0.0483,0.0917,0.0917,0.0483,0.2037,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Aged,0.6588,0.3781,0.2251,0.18,0.18,0.2251,0.0952,"[9, 21, 4, 66]",1.7197,0.697,0.0757,1.6611,12.1009,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.0217,0.0757,13.9959
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Young,0.4757,0.3781,0.2251,0.18,0.18,0.2251,0.0952,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Test,XGBClassifier,Aged,0.0583,0.0374,0.0044,0.0104,0.0104,0.0044,0.1765,"[9, 21, 8, 62]",2.523,1.0773,0.3919,1.9203,17.9444,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.9719,0.3919,14.7
German Credit,Attribute13,,Validation,Test,XGBClassifier,Young,0.0537,0.0374,0.0044,0.0104,0.0104,0.0044,0.1765,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Aged,0.1287,0.0796,0.0254,0.048,0.048,0.0254,0.3851,"[11, 19, 6, 64]",1.875,0.801,0.2203,1.5719,12.9574,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8772,0.2203,12.0321
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Young,0.1135,0.0796,0.0254,0.048,0.048,0.0254,0.3851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,SVC,Aged,0.0389,0.024,0.0254,0.048,0.048,0.0254,0.3201,"[13, 17, 6, 64]",1.587,0.6959,0.2203,1.3217,10.5815,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.1922,0.2203,9.6345
German Credit,Attribute13,,Test,Surrogate,SVC,Young,0.0363,0.024,0.0254,0.048,0.048,0.0254,0.3201,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Aged,124.6889,5.7264,6.627,2.352,2.352,6.627,0.108,"[23, 7, 18, 52]",1.875,1.1268,1.983,0.422,8.2782,"[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",1.8037,1.983,1.6329
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Young,13.5032,5.7264,6.627,2.352,2.352,6.627,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Aged,0.5439,0.3498,0.1824,5.056,5.056,0.1824,0.6789,"[15, 15, 14, 56]",2.6008,1.345,1.4128,1.281,14.4947,"[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",3.601,1.4128,6.8311
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Young,0.7672,0.3498,0.1824,5.056,5.056,0.1824,0.6789,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Aged,0.1351,0.0808,0.1338,0.184,0.184,0.1338,0.1995,"[14, 16, 4, 66]",1.2001,0.5151,0.0865,1.1687,7.8531,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.6692,0.0865,8.8877
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Young,0.1145,0.0808,0.1338,0.184,0.184,0.1338,0.1995,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Test,XGBClassifier,Aged,0.0021,0.0013,0.2017,0.048,0.048,0.2017,0.2255,"[17, 13, 5, 65]",0.972,0.4436,0.1529,0.8337,6.1318,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9112,0.1529,5.6325
German Credit,Attribute13,,Test,Test,XGBClassifier,Young,0.0022,0.0013,0.2017,0.048,0.048,0.2017,0.2255,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Female,8.735,1.5431,3.072,0.0171,0.0171,3.072,0.1612,"[25, 5, 40, 30]",6.075,5.5109,9.7949,0.6126,16.8031,"[[0.0, 0.16666666666666666, 1.0], [0.0, 0.42857142857142855, 1.0], [inf, 1.0, 0.0]]",4.0848,9.7949,0.8337
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Male,41.2146,1.5431,3.072,0.0171,0.0171,3.072,0.1612,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[30, 0, 70, 0]",14.7,30.0,30.0,30.0,30.0,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",7.5,30.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Female,0.0111,0.0081,0.048,0.3954,0.3954,0.048,0.363,"[6, 24, 9, 61]",3.267,1.3598,0.4961,2.3925,24.7503,"[[0.0, 0.8, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",6.4672,0.4961,19.2
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Male,0.0115,0.0081,0.048,0.3954,0.3954,0.048,0.363,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Female,0.4414,0.1339,0.108,0.0027,0.0027,0.108,0.4816,"[22, 8, 25, 45]",3.267,2.1595,3.8256,0.6831,12.855,"[[0.0, 0.26666666666666666, 1.0], [0.0, 0.6428571428571429, 1.0], [inf, 1.0, 0.0]]",2.9184,3.8256,2.1339
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Male,0.5713,0.1339,0.108,0.0027,0.0027,0.108,0.4816,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Female,0.2611,0.04,0.3,0.8407,0.8407,0.3,0.3415,"[25, 5, 37, 33]",5.292,4.5373,8.3825,0.5196,15.2211,"[[0.0, 0.16666666666666666, 1.0], [0.0, 0.4714285714285714, 1.0], [inf, 1.0, 0.0]]",3.6248,8.3825,0.8337
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Male,0.3177,0.04,0.3,0.8407,0.8407,0.3,0.3415,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Female,13.4791,2.064,2.028,1.3293,1.3293,2.028,0.1202,"[26, 4, 43, 27]",6.627,6.4951,11.3209,0.4992,16.8705,"[[0.0, 0.13333333333333333, 1.0], [0.0, 0.38571428571428573, 1.0], [inf, 1.0, 0.0]]",4.1918,11.3209,0.5331
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Male,124.0293,2.064,2.028,1.3293,1.3293,2.028,0.1202,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[30, 0, 70, 0]",14.7,30.0,30.0,30.0,30.0,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",7.5,30.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Female,0.0111,0.0081,0.048,0.3954,0.3954,0.048,0.432,"[6, 24, 9, 61]",3.267,1.3598,0.4961,2.3925,24.7503,"[[0.0, 0.8, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",6.4672,0.4961,19.2
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Male,0.0115,0.0081,0.048,0.3954,0.3954,0.048,0.432,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Female,3.6519,0.8357,1.728,0.3024,0.3024,1.728,0.2082,"[21, 9, 26, 44]",3.675,2.4299,4.1381,0.865,14.6287,"[[0.0, 0.3, 1.0], [0.0, 0.6285714285714286, 1.0], [inf, 1.0, 0.0]]",3.3808,4.1381,2.7
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Male,2.0078,0.8357,1.728,0.3024,0.3024,1.728,0.2082,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Female,1.4599,0.2946,0.675,0.0685,0.0685,0.675,0.432,"[20, 10, 32, 38]",5.292,3.7999,6.2682,1.3017,19.5762,"[[0.0, 0.3333333333333333, 1.0], [0.0, 0.5428571428571428, 1.0], [inf, 1.0, 0.0]]",4.6855,6.2682,3.3327
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Male,0.9796,0.2946,0.675,0.0685,0.0685,0.675,0.432,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Test,XGBClassifier,Female,3.1202,0.3467,0.432,0.0062,0.0062,0.432,0.1202,"[27, 3, 43, 27]",6.348,6.348,11.3209,0.3,15.3067,"[[0.0, 0.1, 1.0], [0.0, 0.38571428571428573, 1.0], [inf, 1.0, 0.0]]",3.8256,11.3209,0.3
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Test,XGBClassifier,Male,6.8001,0.3467,0.432,0.0062,0.0062,0.432,0.1202,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Test,XGBClassifier,Female,3.3167,0.2788,0.0,2.0782,2.0782,0.0,0.2255,"[25, 5, 49, 21]",8.748,9.4922,14.7,1.1094,22.2241,"[[0.0, 0.16666666666666666, 1.0], [0.0, 0.3, 1.0], [inf, 1.0, 0.0]]",5.6325,14.7,0.8337
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Test,XGBClassifier,Male,7.4461,0.2788,0.0,2.0782,2.0782,0.0,0.2255,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Female,2.4814,0.3257,1.083,0.3954,0.3954,1.083,0.192,"[24, 6, 43, 27]",7.203,6.7887,11.3209,0.9915,20.1228,"[[0.0, 0.2, 1.0], [0.0, 0.38571428571428573, 1.0], [inf, 1.0, 0.0]]",4.9719,11.3209,1.2
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,LogisticRegression,Male,4.8892,0.3257,1.083,0.3954,0.3954,1.083,0.192,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[30, 0, 70, 0]",14.7,30.0,30.0,30.0,30.0,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",7.5,30.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,SVC,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 30, 0, 70]",2.7,0.9346,0.0,2.7,30.0,"[[0.0, 1.0], [0.0, 1.0], [inf, 1.0]]",7.5,0.0,30.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,GaussianNB,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Female,8.4016,4.7712,4.563,5.4417,5.4417,4.563,0.2805,"[11, 19, 26, 44]",6.075,3.4334,4.1381,2.7289,30.2706,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.6285714285714286, 1.0], [inf, 1.0, 0.0]]",7.5722,4.1381,12.0321
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,DecisionTreeClassifier,Male,37.9013,4.7712,4.563,5.4417,5.4417,4.563,0.2805,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Female,3.7957,1.1513,0.867,1.0446,1.0446,0.867,0.2805,"[21, 9, 30, 40]",4.563,3.2216,5.5109,1.0124,16.929,"[[0.0, 0.3, 1.0], [0.0, 0.5714285714285714, 1.0], [inf, 1.0, 0.0]]",3.9814,5.5109,2.7
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Surrogate,RandomForestClassifier,Male,9.1444,1.1513,0.867,1.0446,1.0446,0.867,0.2805,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Female,9.9567,0.9219,0.972,0.3326,0.3326,0.972,0.0964,"[28, 2, 47, 23]",7.203,7.9815,13.5233,0.192,15.6732,"[[0.0, 0.06666666666666667, 1.0], [0.0, 0.32857142857142857, 1.0], [inf, 1.0, 0.0]]",4.0848,13.5233,0.1335
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,LogisticRegression,Male,55.3983,0.9219,0.972,0.3326,0.3326,0.972,0.0964,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[30, 0, 70, 0]",14.7,30.0,30.0,30.0,30.0,"[[0.0, 1.0], [0.0, 1.0], [inf, 0.0]]",7.5,30.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,SVC,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 30, 0, 70]",2.7,0.9346,0.0,2.7,30.0,"[[0.0, 1.0], [0.0, 1.0], [inf, 1.0]]",7.5,0.0,30.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,GaussianNB,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Female,10.4855,5.287,1.452,22.0078,22.0078,1.452,0.3,"[11, 19, 31, 39]",7.5,4.5771,5.8848,3.2197,34.392,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.5571428571428572, 1.0], [inf, 1.0, 0.0]]",8.6865,5.8848,12.0321
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,DecisionTreeClassifier,Male,62.7362,5.287,1.452,22.0078,22.0078,1.452,0.3,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Female,4.7617,1.3687,0.972,1.7179,1.7179,0.972,0.432,"[20, 10, 33, 37]",5.547,4.0517,6.6665,1.3585,20.2065,"[[0.0, 0.3333333333333333, 1.0], [0.0, 0.5285714285714286, 1.0], [inf, 1.0, 0.0]]",4.8578,6.6665,3.3327
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Surrogate,RandomForestClassifier,Male,13.1513,1.3687,0.972,1.7179,1.7179,0.972,0.432,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Test,XGBClassifier,Female,8.2121,1.3521,1.2,0.748,0.748,1.2,0.1202,"[27, 3, 39, 31]",5.292,4.8916,9.3108,0.2334,13.3987,"[[0.0, 0.1, 1.0], [0.0, 0.44285714285714284, 1.0], [inf, 1.0, 0.0]]",3.2393,9.3108,0.3
German Credit,Attribute9,AIF360LearningFairRepresentations,Validation,Test,XGBClassifier,Male,36.1154,1.3521,1.2,0.748,0.748,1.2,0.1202,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Test,XGBClassifier,Female,3.6918,0.4465,0.048,2.3102,2.3102,0.048,0.4086,"[22, 8, 47, 23]",9.075,8.8977,13.5233,1.9985,26.4347,"[[0.0, 0.26666666666666666, 1.0], [0.0, 0.32857142857142857, 1.0], [inf, 1.0, 0.0]]",6.5988,13.5233,2.1339
German Credit,Attribute9,AIF360LearningFairRepresentations,Test,Test,XGBClassifier,Male,8.7577,0.4465,0.048,2.3102,2.3102,0.048,0.4086,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
