dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.3488,0.8609,0.2599,0.0777,0.9237,0.7586,0.9402,"[6461, 738, 1041, 1284]",0.8132,0.5908,0.5523,0.635,0.4724,0.5523,0.8975
,,,,Asian-Pac-Islander,1.2823,0.9406,-0.0258,-0.0164,0.9826,0.9754,0.9401,,,,,,,,
,,,,Black,0.4343,0.873,0.1213,0.0548,0.9454,0.8804,0.9396,,,,,,,,
,,,,Other,0.2638,0.8429,0.3027,0.0582,0.9439,0.6972,0.9399,,,,,,,,
,,,,White,1.708,0.9064,-0.0743,-0.0463,0.9534,0.9273,0.9402,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2974,0.8027,0.14,0.1038,0.8962,0.8617,0.9353,"[6455, 744, 1012, 1313]",0.8156,0.5993,0.5647,0.6383,0.4816,0.5647,0.8967
,,,,Male,3.3629,0.8027,-0.14,-0.1038,0.8962,0.8617,0.9353,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,1.2463,0.8255,-0.0872,-0.1975,0.7966,0.9161,0.9369,"[2422, 4777, 339, 1986]",0.4628,0.4371,0.8542,0.2937,0.1805,0.8542,0.3364
,,,,Asian-Pac-Islander,0.9783,0.9846,0.0686,0.0099,0.9878,0.9308,0.9369,,,,,,,,
,,,,Black,0.8557,0.8961,0.0091,0.0867,0.9134,0.9931,0.9356,,,,,,,,
,,,,Other,0.8919,0.9232,0.1043,0.037,0.9611,0.8956,0.9368,,,,,,,,
,,,,White,1.1043,0.932,-0.0317,-0.054,0.9459,0.9687,0.9356,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.9313,0.9635,0.0513,-0.012,0.9903,0.9873,0.9634,"[6077, 4713, 627, 2870]",0.6262,0.5181,0.8207,0.3785,0.3308,0.8207,0.5632
,,,,Asian-Pac-Islander,0.9107,0.9525,0.0794,0.0533,0.9466,0.9202,0.9635,,,,,,,,
,,,,Black,0.621,0.7914,0.0659,0.1759,0.8236,0.933,0.963,,,,,,,,
,,,,Other,0.8158,0.9021,0.2216,0.026,0.9765,0.7497,0.9634,,,,,,,,
,,,,White,1.4319,0.8328,-0.0779,-0.1408,0.8589,0.9204,0.9627,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9935,0.0,0.0086,0.9914,1.0,0.9973,"[7138, 61, 2325, 0]",0.7495,0.0,0.0,0.0,-0.0456,0.0,0.9915
,,,,Asian-Pac-Islander,0.4923,0.9967,0.0,0.0039,0.9964,1.0,0.9973,,,,,,,,
,,,,Black,1.1587,0.999,0.0,0.0003,0.9999,1.0,0.9972,,,,,,,,
,,,,Other,2.2381,0.9922,0.0,-0.0065,0.9928,1.0,0.9973,,,,,,,,
