dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.2956,0.848,0.2637,0.0921,0.9085,0.7547,0.9399,"[6450, 749, 1032, 1293]",0.813,0.5922,0.5561,0.6332,0.4732,0.5561,0.896
,,,,Asian-Pac-Islander,1.3161,0.9329,-0.0315,-0.0247,0.9739,0.9689,0.9399,,,,,,,,
,,,,Black,0.4492,0.8753,0.0685,0.0592,0.941,0.9262,0.9397,,,,,,,,
,,,,Other,0.2613,0.8408,0.3068,0.0597,0.9423,0.6933,0.9397,,,,,,,,
,,,,White,1.6792,0.9079,-0.0458,-0.0492,0.9505,0.9527,0.9401,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.3066,0.8071,0.1205,0.1027,0.8972,0.8787,0.935,"[6452, 747, 1025, 1300]",0.8139,0.5947,0.5591,0.6351,0.4762,0.5591,0.8962
,,,,Male,3.2614,0.8071,-0.1205,-0.1027,0.8972,0.8787,0.935,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9823,0.0012,0.023,0.977,0.9987,0.9916,"[7035, 164, 2322, 3]",0.739,0.0024,0.0013,0.018,-0.0703,0.0013,0.9772
,,,,Asian-Pac-Islander,0.5337,0.9917,0.0013,0.0088,0.9919,0.9987,0.9916,,,,,,,,
,,,,Black,1.9438,0.9849,0.0013,-0.0139,0.9854,0.9986,0.9914,,,,,,,,
,,,,Other,1.6207,0.9892,0.0012,-0.0072,0.9915,0.9987,0.9916,,,,,,,,
,,,,White,0.6586,0.9915,-0.0014,0.0084,0.992,0.9986,0.9914,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.1831,0.9745,-0.0182,-0.0141,0.9868,0.9967,0.9921,"[9004, 1786, 3291, 206]",0.6446,0.0751,0.0589,0.1034,-0.1323,0.0589,0.8345
,,,,Asian-Pac-Islander,0.552,0.9367,0.023,0.0737,0.9278,0.9744,0.992,,,,,,,,
