dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.2973,0.8492,0.387,0.0631,0.9389,0.6241,0.9403,"[6472, 727, 1021, 1304]",0.8165,0.5987,0.5609,0.642,0.4823,0.5609,0.899
,,,,Asian-Pac-Islander,1.3242,0.9316,-0.047,-0.0181,0.9811,0.9527,0.9406,,,,,,,,
,,,,Black,0.4419,0.8742,0.0737,0.0583,0.9416,0.9213,0.9406,,,,,,,,
,,,,Other,0.1973,0.8279,0.3113,0.0717,0.9296,0.6886,0.9404,,,,,,,,
,,,,White,1.6969,0.9069,-0.0508,-0.0493,0.9511,0.9475,0.9407,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2982,0.8065,0.1388,0.1032,0.8967,0.8624,0.9349,"[6455, 744, 1048, 1277]",0.8118,0.5877,0.5492,0.6319,0.4685,0.5492,0.8967
,,,,Male,3.354,0.8065,-0.1388,-0.1032,0.8967,0.8624,0.9349,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9984,0.0008,0.0019,0.9982,0.9991,0.9981,"[7186, 13, 2323, 2]",0.7547,0.0017,0.0009,0.1333,-0.0102,0.0009,0.9982
,,,,Asian-Pac-Islander,2.1333,0.9983,0.0009,-0.0029,0.9967,0.9991,0.9981,,,,,,,,
,,,,Black,0.5882,0.9993,0.0009,0.0007,0.9993,0.9991,0.9981,,,,,,,,
,,,,Other,0.0,0.9984,0.0008,0.0019,0.9982,0.9991,0.9981,,,,,,,,
,,,,White,1.1429,0.9998,-0.0009,-0.0002,0.9999,0.999,0.998,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,1.2423,0.9668,-0.0217,-0.0231,0.9801,0.9747,0.9754,"[5979, 1220, 2238, 87]",0.6369,0.0479,0.0374,0.0666,-0.1648,0.0374,0.8305
,,,,Asian-Pac-Islander,0.5474,0.937,0.0089,0.072,0.928,0.9926,0.9751,,,,,,,,
,,,,Black,1.237,0.9682,-0.018,-0.011,0.9886,0.9794,0.9754,,,,,,,,
,,,,Other,2.5947,0.7836,0.0373,-0.2055,0.7926,0.9625,0.9752,,,,,,,,
,,,,White,0.8619,0.9785,0.0059,0.0088,0.9909,0.992,0.9752,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.2795,0.9433,0.0185,0.0727,0.9285,0.9816,0.9839,"[9737, 1053, 3433, 64]",0.686,0.0277,0.0183,0.0573,-0.127,0.0183,0.9024
,,,,Asian-Pac-Islander,0.3832,0.9509,0.019,0.0569,0.9436,0.9811,0.9839,,,,,,,,
,,,,Black,1.502,0.9625,-0.0401,-0.0258,0.9746,0.9598,0.9835,,,,,,,,
,,,,Other,2.9766,0.848,-0.082,-0.1505,0.8461,0.9467,0.9838,,,,,,,,
,,,,White,0.7817,0.979,0.0184,0.0124,0.9875,0.983,0.9834,,,,,,,,
