dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.3478,0.8603,0.2632,0.0775,0.924,0.7551,0.9393,"[6463, 736, 1033, 1292]",0.8143,0.5936,0.5557,0.6371,0.4758,0.5557,0.8978
,,,,Asian-Pac-Islander,1.2945,0.9379,-0.0319,-0.0167,0.9823,0.9685,0.9394,,,,,,,,
,,,,Black,0.4425,0.8745,0.0962,0.0572,0.943,0.9068,0.9388,,,,,,,,
,,,,Other,0.3291,0.8565,0.3064,0.0429,0.9599,0.6938,0.9392,,,,,,,,
,,,,White,1.6843,0.9081,-0.0548,-0.047,0.9527,0.9433,0.9392,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2898,0.8008,0.1423,0.1069,0.8933,0.8593,0.9363,"[6455, 744, 1021, 1304]",0.8147,0.5964,0.5609,0.6367,0.4784,0.5609,0.8967
,,,,Male,3.4502,0.8008,-0.1423,-0.1069,0.8933,0.8593,0.9363,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,1.0814,0.9976,0.0012,0.0001,0.9981,0.9987,0.9895,"[6921, 278, 2322, 3]",0.727,0.0023,0.0013,0.0107,-0.0948,0.0013,0.9614
,,,,Asian-Pac-Islander,0.8581,0.9958,0.0013,0.0006,0.9988,0.9987,0.9894,,,,,,,,
,,,,Black,1.1027,0.997,-0.0082,0.0038,0.9967,0.9914,0.9895,,,,,,,,
,,,,Other,0.9559,0.9987,0.0012,0.0088,0.9925,0.9987,0.9895,,,,,,,,
,,,,White,0.9389,0.9981,0.0034,-0.0027,0.9975,0.9965,0.9894,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.2754,0.9905,-0.0757,0.0069,0.9993,0.9458,0.99,"[10301, 489, 3491, 6]",0.7214,0.003,0.0017,0.0121,-0.1025,0.0017,0.9547
,,,,Asian-Pac-Islander,1.4897,0.9833,0.0017,-0.0258,0.9721,0.9982,0.99,,,,,,,,
,,,,Black,1.3582,0.988,0.0017,-0.008,0.9915,0.9982,0.9898,,,,,,,,
,,,,Other,2.8187,0.9378,0.0016,-0.0648,0.9389,0.9983,0.99,,,,,,,,
,,,,White,0.6394,0.9819,0.003,0.0164,0.9837,0.9985,0.9895,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9984,0.0004,0.002,0.998,0.9996,0.9984,"[7185, 14, 2324, 1]",0.7545,0.0009,0.0004,0.0667,-0.0164,0.0004,0.9981
,,,,Asian-Pac-Islander,0.0,0.9983,0.0004,0.002,0.998,0.9996,0.9984,,,,,,,,
,,,,Black,3.1538,0.9972,0.0004,-0.0032,0.9967,0.9995,0.9985,,,,,,,,
,,,,Other,0.0,0.9984,0.0004,0.002,0.998,0.9996,0.9984,,,,,,,,
,,,,White,0.5,0.9986,-0.0005,0.0017,0.9982,0.9995,0.9985,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
