dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.3485,0.8607,0.3813,0.051,0.9518,0.6297,0.9383,"[6466, 733, 1034, 1291]",0.8145,0.5937,0.5553,0.6378,0.4761,0.5553,0.8982
,,,,Asian-Pac-Islander,1.3598,0.9244,-0.063,-0.0221,0.9768,0.9364,0.9384,,,,,,,,
,,,,Black,0.4147,0.8682,0.1148,0.0607,0.9393,0.8872,0.938,,,,,,,,
,,,,Other,0.2636,0.8427,0.3056,0.0574,0.9446,0.6942,0.9382,,,,,,,,
,,,,White,1.6998,0.907,-0.0591,-0.0475,0.9521,0.9388,0.9382,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2903,0.7998,0.1305,0.1099,0.8901,0.8687,0.9348,"[6444, 755, 1019, 1306]",0.8137,0.5955,0.5617,0.6337,0.4766,0.5617,0.8951
,,,,Male,3.4444,0.7998,-0.1305,-0.1099,0.8901,0.8687,0.9348,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
