dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,NA,RandomForestClassifier,Amer-Indian-Eskimo,0.2944,0.8471,0.2731,0.0904,0.9103,0.7452,0.9411,"[6463, 736, 1010, 1315]",0.8167,0.601,0.5656,0.6412,0.4842,0.5656,0.8978
,,,,Asian-Pac-Islander,1.3413,0.9273,-0.0619,-0.0167,0.9823,0.9366,0.941,,,,,,,,
,,,,Black,0.4232,0.8685,0.0784,0.0625,0.9374,0.9163,0.9411,,,,,,,,
,,,,Other,0.2602,0.8399,0.3163,0.058,0.9442,0.6839,0.941,,,,,,,,
,,,,White,1.7051,0.9053,-0.0375,-0.0537,0.9465,0.9619,0.9412,,,,,,,,
Adult Income,sex,NA,RandomForestClassifier,Female,0.2974,0.8051,0.1177,0.1062,0.894,0.8817,0.9363,"[6461, 738, 1031, 1294]",0.8143,0.594,0.5566,0.6368,0.4761,0.5566,0.8975
,,,,Male,3.3624,0.8051,-0.1177,-0.1062,0.894,0.8817,0.9363,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.2382,0.9661,0.0908,0.0166,0.984,0.9091,0.9738,"[6988, 211, 2115, 210]",0.7558,0.1529,0.0903,0.4988,0.1275,0.0903,0.9707
,,,,Asian-Pac-Islander,1.1545,0.9932,-0.026,0.0105,0.9903,0.9783,0.9736,,,,,,,,
,,,,Black,0.4678,0.9752,0.0278,0.0146,0.985,0.9753,0.9741,,,,,,,,
,,,,Other,0.0,0.9555,0.0903,0.0296,0.9704,0.9095,0.9738,,,,,,,,
,,,,White,1.7947,0.9791,-0.0107,-0.0163,0.9837,0.989,0.9739,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.4632,0.949,0.126,0.0213,0.9848,0.8527,0.9736,"[10146, 644, 2790, 707]",0.7596,0.2917,0.2022,0.5233,0.2094,0.2022,0.9403
,,,,Asian-Pac-Islander,1.0402,0.9962,-0.0053,0.0035,0.9961,0.997,0.9734,,,,,,,,
,,,,Black,0.4008,0.9399,0.0851,0.0368,0.9637,0.918,0.9735,,,,,,,,
,,,,Other,0.5079,0.9533,0.0022,0.0326,0.9688,0.9878,0.9735,,,,,,,,
,,,,White,1.9096,0.9517,-0.0537,-0.0308,0.9692,0.9462,0.9735,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,2.0694,0.9615,0.0021,-0.0426,0.9524,0.9978,0.985,"[6857, 342, 2320, 5]",0.7205,0.0037,0.0022,0.0144,-0.104,0.0022,0.9525
,,,,Asian-Pac-Islander,0.3414,0.9755,0.0021,0.0293,0.9716,0.9978,0.9849,,,,,,,,
,,,,Black,1.4556,0.9841,-0.0074,-0.0098,0.9898,0.9923,0.9848,,,,,,,,
,,,,Other,3.1393,0.9232,0.0021,-0.0726,0.9218,0.9978,0.985,,,,,,,,
,,,,White,0.7218,0.9867,0.0025,0.0104,0.9894,0.9974,0.9848,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,inf,0.8352,0.0,-0.1923,0.8036,1.0,0.9985,"[10768, 22, 3497, 0]",0.7537,0.0,0.0,0.0,-0.0224,0.0,0.998
,,,,Asian-Pac-Islander,0.0,0.9985,0.0,0.002,0.9979,1.0,0.9981,,,,,,,,
,,,,Black,0.0,0.9983,0.0,0.0022,0.9977,1.0,0.998,,,,,,,,
,,,,Other,0.0,0.9985,0.0,0.002,0.9979,1.0,0.9981,,,,,,,,
,,,,White,0.0,0.9894,0.0,0.0127,0.987,1.0,0.9984,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,1.2619,0.9978,0.0091,-0.0046,0.9946,0.9909,0.9937,"[7140, 59, 2304, 21]",0.7519,0.0175,0.009,0.2625,0.0039,0.009,0.9918
,,,,Asian-Pac-Islander,1.5301,0.9956,-0.0106,-0.0013,0.9981,0.9883,0.9937,,,,,,,,
,,,,Black,0.8588,0.9988,-0.0096,0.0026,0.9977,0.9896,0.9937,,,,,,,,
,,,,Other,1.6786,0.9943,0.009,-0.0068,0.9925,0.991,0.9936,,,,,,,,
,,,,White,0.8454,0.9985,0.0088,-0.0008,0.9995,0.9902,0.9936,,,,,,,,
