genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[1, 0]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[1, 0]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
"[0, 1]",-1,2.6542,0.0264,0.0091,0.0194,0.0194,0.0087,0.0
