genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[0, 1]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[0, 1]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
"[1, 0]",-1,2.6119,0.031,0.0007,0.0197,0.0197,0.0007,0.0
