genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[0, 1]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[0, 1]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[0, 1]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[0, 1]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[0, 1]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[0, 1]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
"[1, 0]",-1,2.57,0.0251,0.0066,0.0185,0.0185,0.0067,0.0
