genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[1, 0]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[1, 0]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[1, 0]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
"[0, 1]",-1,0.0029,0.0001,0.0087,0.0077,0.0077,0.0085,0.0
