genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[1, 0]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[1, 0]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
"[0, 1]",-1,3.018,0.0242,0.0056,0.0182,0.0182,0.0055,0.0
