genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
"[0, 1]",-1,0.0015,0.0001,0.0116,0.007,0.007,0.0117,0.0
