genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[0, 1]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[0, 1]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[0, 1]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[0, 1]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
"[1, 0]",-1,1.9105,0.0196,0.0129,0.0149,0.015,0.0132,0.0
