genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
"[1, 0]",-1,2.5399,0.0244,0.0124,0.0187,0.0187,0.012,0.0
