genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
"[1, 0]",-1,2.0564,0.0209,0.0141,0.0165,0.0166,0.0144,0.0
