genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
"[0, 1]",-1,0.0028,0.0001,0.0051,0.0073,0.0073,0.0053,0.0
