genotype,performance,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency
"[1, 0]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[1, 0]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[1, 0]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[1, 0]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
"[0, 1]",-1,2.108,0.0237,0.0215,0.0188,0.0189,0.0215,0.0
